,xpath,reduced_xpath,dom_tree_level,x_position,y_position,height,width,html_children,html_attributes,padding_top,padding_right,padding_bottom,padding_left,margin_top,margin_right,margin_bottom,margin_left,is_search_result
244,/html/body/div[1]/div[1]/main/div/div[2]/div[3]/div/div[3]/div/div[2],/html/body/div[]/div[]/main/div/div[]/div[]/div/div[]/div/div[],12,1159,205,1955.699951171875,300.0,37,1,0,0,0,0,0,0,0,0,False
245,/html/body/div[1]/div[1]/main/div/div[2]/div[3]/div/div[3]/div/div[2]/div[1],/html/body/div[]/div[]/main/div/div[]/div[]/div/div[]/div/div[]/div[],13,1159,205,250.0,300.0,2,1,0,0,0,0,0,0,10,0,False
246,/html/body/div[1]/div[1]/main/div/div[2]/div[3]/div/div[3]/div/div[2]/div[1]/div,/html/body/div[]/div[]/main/div/div[]/div[]/div/div[]/div/div[]/div[]/div,14,1159,205,250.0,300.0,1,2,0,0,0,0,0,0,0,0,False
247,/html/body/div[1]/div[1]/main/div/div[2]/div[3]/div/div[3]/div/div[2]/div[2],/html/body/div[]/div[]/main/div/div[]/div[]/div/div[]/div/div[]/div[],13,1159,465,215.6999969482422,300.0,28,2,0,0,0,0,0,0,0,0,False
248,/html/body/div[1]/div[1]/main/div/div[2]/div[3]/div/div[3]/div/div[2]/div[2]/div,/html/body/div[]/div[]/main/div/div[]/div[]/div/div[]/div/div[]/div[]/div,14,1159,465,215.6999969482422,300.0,27,1,10,10,10,10,10,0,10,0,False
249,/html/body/div[1]/div[1]/main/div/div[2]/div[3]/div/div[3]/div/div[2]/div[2]/div/div[2],/html/body/div[]/div[]/main/div/div[]/div[]/div/div[]/div/div[]/div[]/div/div[],15,1169,506,164.0,280.0,24,1,0,0,0,0,0,0,0,0,False
250,/html/body/div[1]/div[1]/main/div/div[2]/div[3]/div/div[3]/div/div[2]/div[4],/html/body/div[]/div[]/main/div/div[]/div[]/div/div[]/div/div[]/div[],13,1159,690,1470.0,300.0,2,1,0,0,0,0,0,0,10,0,False
251,/html/body/div[1]/div[1]/main/div/div[2]/div[3]/div/div[3]/div/div[2]/div[4]/div,/html/body/div[]/div[]/main/div/div[]/div[]/div/div[]/div/div[]/div[]/div,14,1159,690,1470.0,300.0,1,2,0,0,0,0,0,0,0,0,False
252,/html/body/div[1]/div[1]/main/div/div[2]/div[3]/div/div[3]/div/div[2]/div[4]/div/div,/html/body/div[]/div[]/main/div/div[]/div[]/div/div[]/div/div[]/div[]/div/div,15,1159,690,1470.0,300.0,0,1,0,0,0,0,0,0,0,0,False
253,/html/body/div[1]/div[1]/footer/div[1],/html/body/div[]/div[]/footer/div[],6,69,5741,238.0500030517578,1297.0,807,1,40,0,40,0,0,0,0,0,False
254,/html/body/div[1]/div[1]/footer/div[1]/div,/html/body/div[]/div[]/footer/div[]/div,7,69,5781,158.0500030517578,1297.0,806,1,0,0,0,0,0,0,0,0,False
255,/html/body/div[1]/div[1]/footer/div[1]/div/div,/html/body/div[]/div[]/footer/div[]/div/div,8,69,5781,162.0500030517578,1297.0,805,1,0,30,0,30,0,0,0,0,False
256,/html/body/div[1]/div[1]/footer/div[1]/div/div/div,/html/body/div[]/div[]/footer/div[]/div/div/div,9,97,5781,162.0500030517578,1241.0,804,1,0,0,0,0,0,-2,-4,-2,False
257,/html/body/div[1]/div[1]/footer/div[1]/div/div/div/div[1],/html/body/div[]/div[]/footer/div[]/div/div/div/div[],10,97,5781,158.0500030517578,930.75,41,2,0,2,0,2,0,0,4,0,False
258,/html/body/div[1]/div[1]/footer/div[1]/div/div/div/div[1]/div,/html/body/div[]/div[]/footer/div[]/div/div/div/div[]/div,11,99,5781,158.0500030517578,926.75,40,1,0,0,0,0,0,0,0,0,False
259,/html/body/div[1]/div[1]/footer/div[1]/div/div/div/div[1]/div/div[1],/html/body/div[]/div[]/footer/div[]/div/div/div/div[]/div/div[],12,99,5781,158.0500030517578,308.8999938964844,13,1,0,0,0,0,0,0,0,0,False
260,/html/body/div[1]/div[1]/footer/div[1]/div/div/div/div[1]/div/div[1]/div,/html/body/div[]/div[]/footer/div[]/div/div/div/div[]/div/div[]/div,13,99,5797,142.4166717529297,308.8999938964844,12,2,0,0,0,0,0,0,0,0,False
261,/html/body/div[1]/div[1]/footer/div[1]/div/div/div/div[1]/div/div[2],/html/body/div[]/div[]/footer/div[]/div/div/div/div[]/div/div[],12,408,5781,158.0500030517578,308.9000244140625,13,1,0,0,0,0,0,0,0,0,False
262,/html/body/div[1]/div[1]/footer/div[1]/div/div/div/div[1]/div/div[2]/div,/html/body/div[]/div[]/footer/div[]/div/div/div/div[]/div/div[]/div,13,408,5797,142.4166717529297,308.9000244140625,12,2,0,0,0,0,0,0,0,0,False
263,/html/body/div[1]/div[1]/footer/div[1]/div/div/div/div[1]/div/div[3],/html/body/div[]/div[]/footer/div[]/div/div/div/div[]/div/div[],12,717,5781,158.0500030517578,308.8999938964844,11,1,0,0,0,0,0,0,0,0,False
264,/html/body/div[1]/div[1]/footer/div[1]/div/div/div/div[1]/div/div[3]/div,/html/body/div[]/div[]/footer/div[]/div/div/div/div[]/div/div[]/div,13,717,5797,121.41667175292967,308.8999938964844,10,2,0,0,0,0,0,0,0,0,False
265,/html/body/div[1]/div[1]/footer/div[1]/div/div/div/div[2],/html/body/div[]/div[]/footer/div[]/div/div/div/div[],10,1028,5781,158.0500030517578,310.25,761,1,0,2,0,2,0,0,4,0,False
266,/html/body/div[1]/div[1]/footer/div[1]/div/div/div/div[2]/div,/html/body/div[]/div[]/footer/div[]/div/div/div/div[]/div,11,1030,5797,116.41667175292967,306.25,760,2,0,0,0,0,0,0,0,0,False
267,/html/body/div[1]/div[1]/footer/div[1]/div/div/div/div[2]/div/div,/html/body/div[]/div[]/footer/div[]/div/div/div/div[]/div/div,12,1030,5834,79.0,306.25,757,2,0,0,0,0,0,0,0,0,False
268,/html/body/div[1]/div[1]/footer/div[5],/html/body/div[]/div[]/footer/div[],6,69,6109,85.34999084472656,1297.0,18,2,11,0,42,0,0,0,0,0,False
269,/html/body/div[1]/div[1]/footer/div[6],/html/body/div[]/div[]/footer/div[],6,69,6194,174.60000610351562,1297.0,11,1,0,0,0,0,0,0,0,0,False
270,/html/body/div[1]/div[1]/footer/div[6]/div,/html/body/div[]/div[]/footer/div[]/div,7,69,6194,174.60000610351562,1297.0,10,2,0,0,0,0,0,0,0,0,False
271,/html/body/div[1]/div[1]/footer/div[6]/div/div,/html/body/div[]/div[]/footer/div[]/div/div,8,69,6194,174.60000610351562,1297.0,9,1,0,0,0,0,0,0,0,0,False
272,/html/body/div[1]/div[1]/footer/div[6]/div/div/div,/html/body/div[]/div[]/footer/div[]/div/div/div,9,69,6194,174.60000610351562,1297.0,8,1,42,0,42,0,0,0,0,0,False
273,/html/body/div[4],/html/body/div[],3,592,121,284.0,516.0,32,4,0,0,0,0,0,0,0,0,False
274,/html/body/div[4]/div,/html/body/div[]/div,4,592,113,300.0,516.0,31,1,0,0,0,0,0,0,0,0,False
275,/html/body/div[4]/div/div[2],/html/body/div[]/div/div[],5,584,113,300.0,532.0,29,1,0,0,0,0,-8,-8,-8,-8,False
276,/html/body/div[4]/div/div[2]/div[2],/html/body/div[]/div/div[]/div[],6,584,167,246.0,532.0,0,3,0,0,0,0,0,0,0,0,False
277,/html/body/div[5],/html/body/div[],3,0,0,686.0,1366.0,835,6,0,0,0,0,0,0,0,0,False
278,/html/body/div[5]/div[2],/html/body/div[]/div[],4,0,0,686.0,1366.0,3,2,0,0,0,0,0,0,0,0,False
279,/html/body/div[5]/div[3],/html/body/div[]/div[],4,0,0,686.0,1366.0,828,2,0,0,0,0,0,0,0,0,False
280,/html/body/div[6],/html/body/div[],3,0,0,686.0,1366.0,12,6,0,0,0,0,0,0,0,0,False
281,/html/body/div[6]/div[2],/html/body/div[]/div[],4,0,0,686.0,1366.0,0,2,0,0,0,0,0,0,0,0,False
282,/html/body/div[6]/div[3],/html/body/div[]/div[],4,0,0,686.0,1366.0,8,2,0,0,0,0,0,0,0,0,False
283,/html/body/div[6]/div[3]/div,/html/body/div[]/div[]/div,5,504,794,165.25,357.0,7,2,0,0,0,0,108,0,0,0,False
284,/html/body/div[6]/div[3]/div/div,/html/body/div[]/div[]/div/div,6,504,794,165.25,357.0,3,2,0,0,0,0,0,0,0,0,False
285,/html/body/div[6]/div[3]/div/div/div,/html/body/div[]/div[]/div/div/div,7,504,794,165.25,357.0,2,2,30,30,30,30,0,0,0,0,False
286,/html/body/div[7],/html/body/div[],3,0,0,200.0,169.0,13,2,0,0,0,0,0,0,0,0,False
287,/html/body/div[7]/div,/html/body/div[]/div,4,0,0,200.0,169.0,12,1,0,0,0,0,0,0,0,0,False
288,/html/body/div[8],/html/body/div[],3,0,0,686.0,1366.0,17,6,0,0,0,0,0,0,0,0,False
289,/html/body/div[8]/div[2],/html/body/div[]/div[],4,0,0,686.0,1366.0,0,2,0,0,0,0,0,0,0,0,False
290,/html/body/div[8]/div[3],/html/body/div[]/div[],4,0,0,686.0,1366.0,13,2,0,0,0,0,0,0,0,0,False
291,/html/body/div[8]/div[3]/div,/html/body/div[]/div[]/div,5,450,794,100.0,466.0,12,2,0,0,0,0,108,0,0,0,False
292,/html/body/div[8]/div[3]/div/div,/html/body/div[]/div[]/div/div,6,450,794,100.0,466.0,8,2,0,0,0,0,0,0,0,0,False
293,/html/body/div[8]/div[3]/div/div/div,/html/body/div[]/div[]/div/div/div,7,450,794,100.0,466.0,7,2,0,0,0,0,0,0,0,0,False
294,/html/body/div[8]/div[3]/div/div/div/div,/html/body/div[]/div[]/div/div/div/div,8,450,794,100.0,466.0,6,1,0,0,0,0,0,0,0,0,False
295,/html/body/div[9],/html/body/div[],3,0,0,686.0,1366.0,16,6,0,0,0,0,0,0,0,0,False
296,/html/body/div[9]/div[2],/html/body/div[]/div[],4,0,0,686.0,1366.0,0,2,0,0,0,0,0,0,0,0,False
297,/html/body/div[9]/div[3],/html/body/div[]/div[],4,0,0,686.0,1366.0,12,2,0,0,0,0,0,0,0,0,False
298,/html/body/div[9]/div[3]/div,/html/body/div[]/div[]/div,5,433,794,141.23333740234375,500.0,11,2,0,0,0,0,108,0,0,0,False
299,/html/body/div[9]/div[3]/div/div,/html/body/div[]/div[]/div/div,6,433,794,141.23333740234375,500.0,7,2,0,0,0,0,0,0,0,0,False
300,/html/body/div[9]/div[3]/div/div/div,/html/body/div[]/div[]/div/div/div,7,433,794,141.23333740234375,500.0,6,1,20,20,20,20,0,0,0,0,False
301,/html/body/div[10],/html/body/div[],3,0,0,686.0,1366.0,10,6,0,0,0,0,0,0,0,0,False
302,/html/body/div[10]/div[2],/html/body/div[]/div[],4,0,0,686.0,1366.0,0,2,0,0,0,0,0,0,0,0,False
303,/html/body/div[10]/div[3],/html/body/div[]/div[],4,0,0,686.0,1366.0,6,2,0,0,0,0,0,0,0,0,False
304,/html/body/div[12],/html/body/div[],3,0,0,686.0,1366.0,34,6,0,0,0,0,0,0,0,0,False
305,/html/body/div[12]/div[2],/html/body/div[]/div[],4,0,0,686.0,1366.0,0,2,0,0,0,0,0,0,0,0,False
306,/html/body/div[12]/div[3],/html/body/div[]/div[],4,0,0,686.0,1366.0,30,2,0,0,0,0,0,0,0,0,False
307,/html/body/div[12]/div[3]/div,/html/body/div[]/div[]/div,5,508,794,668.2999877929688,350.0,29,2,0,0,0,0,108,0,0,0,False
308,/html/body/div[12]/div[3]/div/div,/html/body/div[]/div[]/div/div,6,508,794,668.2999877929688,350.0,25,2,0,0,0,0,0,0,0,0,False
309,/html/body/div[12]/div[3]/div/div/div,/html/body/div[]/div[]/div/div/div,7,508,794,668.2999877929688,350.0,24,1,40,40,40,40,0,0,0,0,False
310,/html/body/div[12]/div[3]/div/div/div/div,/html/body/div[]/div[]/div/div/div/div,8,548,834,588.2999877929688,270.0,23,1,0,0,0,0,0,0,0,0,False
311,/html/body/div[12]/div[3]/div/div/div/div/div[1],/html/body/div[]/div[]/div/div/div/div/div[],9,548,834,105.0,270.0,1,1,0,0,0,0,0,0,0,0,False
312,/html/body/div[12]/div[3]/div/div/div/div/div[2],/html/body/div[]/div[]/div/div/div/div/div[],9,548,939,150.1999969482422,270.0,4,1,0,0,0,0,0,0,0,0,False
313,/html/body/div[12]/div[3]/div/div/div/div/div[3],/html/body/div[]/div[]/div/div/div/div/div[],9,548,1089,333.1000061035156,270.0,15,1,0,0,0,0,0,0,0,0,False
314,/html/body/div[12]/div[3]/div/div/div/div/div[3]/div,/html/body/div[]/div[]/div/div/div/div/div[]/div,10,543,1089,343.1000061035156,280.0,14,1,34,0,0,0,0,-5,-10,-5,False
315,/html/body/div[12]/div[3]/div/div/div/div/div[3]/div/div[4],/html/body/div[]/div[]/div/div/div/div/div[]/div/div[],11,543,1269,96.0,280.0,1,1,0,5,0,5,0,0,10,0,False
316,/html/body/div[13],/html/body/div[],3,0,0,686.0,1366.0,25,6,0,0,0,0,0,0,0,0,False
317,/html/body/div[13]/div[2],/html/body/div[]/div[],4,0,0,686.0,1366.0,0,2,0,0,0,0,0,0,0,0,False
318,/html/body/div[13]/div[3],/html/body/div[]/div[],4,0,0,686.0,1366.0,21,2,0,0,0,0,0,0,0,0,False
319,/html/body/div[13]/div[3]/div,/html/body/div[]/div[]/div,5,508,794,616.13330078125,350.0,20,2,0,0,0,0,108,0,0,0,False
320,/html/body/div[13]/div[3]/div/div,/html/body/div[]/div[]/div/div,6,508,794,616.13330078125,350.0,16,2,0,0,0,0,0,0,0,0,False
321,/html/body/div[13]/div[3]/div/div/div,/html/body/div[]/div[]/div/div/div,7,508,794,616.13330078125,350.0,15,2,40,40,40,40,0,0,0,0,False
322,/html/body/div[13]/div[3]/div/div/div/div,/html/body/div[]/div[]/div/div/div/div,8,548,834,536.13330078125,270.0,14,1,0,0,0,0,0,0,0,0,False
323,/html/body/div[13]/div[3]/div/div/div/div/div[1],/html/body/div[]/div[]/div/div/div/div/div[],9,548,834,135.0,270.0,1,1,0,0,0,0,0,0,0,0,False
324,/html/body/div[13]/div[3]/div/div/div/div/div[3],/html/body/div[]/div[]/div/div/div/div/div[],9,548,1042,134.5,270.0,4,1,0,0,0,0,0,0,0,0,False
325,/html/body/div[13]/div[3]/div/div/div/div/div[4],/html/body/div[]/div[]/div/div/div/div/div[],9,548,1176,193.6999969482422,270.0,5,1,0,0,0,0,0,0,0,0,False
326,/html/body/div[13]/div[3]/div/div/div/div/div[4]/div,/html/body/div[]/div[]/div/div/div/div/div[]/div,10,523,1176,243.6999969482422,320.0,4,1,34,0,0,0,0,-25,-50,-25,False
327,/html/body/div[14],/html/body/div[],3,0,0,686.0,1366.0,13,8,0,0,0,0,0,0,0,0,False
328,/html/body/div[14]/div[2],/html/body/div[]/div[],4,0,0,686.0,1366.0,0,2,0,0,0,0,0,0,0,0,False
329,/html/body/div[14]/div[3],/html/body/div[]/div[],4,0,0,686.0,1366.0,9,2,0,0,0,0,0,0,0,0,False
330,/html/body/div[15],/html/body/div[],3,0,0,686.0,1366.0,9,6,0,0,0,0,0,0,0,0,False
331,/html/body/div[15]/div[2],/html/body/div[]/div[],4,0,0,686.0,1366.0,0,2,0,0,0,0,0,0,0,0,False
332,/html/body/div[15]/div[3],/html/body/div[]/div[],4,0,0,686.0,1366.0,5,2,0,0,0,0,0,0,0,0,False
333,/html/body/div[20],/html/body/div[],3,0,0,686.0,1366.0,37,7,0,0,0,0,0,0,0,0,False
334,/html/body/div[20]/div[2],/html/body/div[]/div[],4,0,0,686.0,1366.0,0,2,0,0,0,0,0,0,0,0,False
335,/html/body/div[20]/div[3],/html/body/div[]/div[],4,0,0,686.0,1366.0,33,2,0,0,0,0,0,0,0,0,False
336,/html/body/div[20]/div[3]/div,/html/body/div[]/div[]/div,5,339,108,493.6166687011719,688.0,32,2,0,0,0,0,108,0,0,0,False
337,/html/body/div[20]/div[3]/div/div,/html/body/div[]/div[]/div/div,6,339,108,493.6166687011719,688.0,28,2,0,0,0,0,0,0,0,0,False
338,/html/body/div[20]/div[3]/div/div/div,/html/body/div[]/div[]/div/div/div,7,339,108,493.6166687011719,688.0,27,1,32,40,40,40,0,0,0,0,False
339,/html/body/div[20]/div[3]/div/div/div/div[2],/html/body/div[]/div[]/div/div/div/div[],8,379,296,204.0,608.0,18,1,0,0,0,0,10,0,25,0,False
340,/html/body/div[21],/html/body/div[],3,0,0,686.0,1366.0,367,6,0,0,0,0,0,0,0,0,False
341,/html/body/div[21]/div[2],/html/body/div[]/div[],4,0,0,686.0,1366.0,0,2,0,0,0,0,0,0,0,0,False
342,/html/body/div[21]/div[3],/html/body/div[]/div[],4,0,0,686.0,1366.0,363,2,0,0,0,0,0,0,0,0,False
343,/html/body/div[22]/div,/html/body/div[]/div,4,0,0,686.0,1366.0,88,7,0,0,0,0,0,0,0,0,False
344,/html/body/div[22]/div/div[2],/html/body/div[]/div/div[],5,0,0,686.0,1366.0,0,2,0,0,0,0,0,0,0,0,False
345,/html/body/div[22]/div/div[3],/html/body/div[]/div/div[],5,0,0,686.0,1366.0,84,2,0,0,0,0,0,0,0,0,False
346,/html/body/div[22]/div/div[3]/div,/html/body/div[]/div/div[]/div,6,481,108,487.7000122070313,404.0,83,2,0,0,0,0,108,0,0,0,False
347,/html/body/div[22]/div/div[3]/div/div,/html/body/div[]/div/div[]/div/div,7,481,108,487.7000122070313,404.0,82,2,0,0,0,0,0,0,0,0,False
348,/html/body/div[22]/div/div[3]/div/div/div,/html/body/div[]/div/div[]/div/div/div,8,481,108,487.7000122070313,404.0,81,1,0,0,0,0,0,0,0,0,False
349,/html/body/div[22]/div/div[3]/div/div/div/div,/html/body/div[]/div/div[]/div/div/div/div,9,481,108,487.7000122070313,808.0,80,1,0,0,0,0,0,0,0,0,False
350,/html/body/div[22]/div/div[3]/div/div/div/div/div[1],/html/body/div[]/div/div[]/div/div/div/div/div[],10,481,108,487.7000122070313,404.0,15,1,0,0,0,0,0,0,0,0,False
351,/html/body/div[22]/div/div[3]/div/div/div/div/div[1]/div,/html/body/div[]/div/div[]/div/div/div/div/div[]/div,11,481,108,487.7000122070313,404.0,14,1,80,60,5,60,0,0,0,0,False
352,/html/body/div[22]/div/div[3]/div/div/div/div/div[1]/div/div[2],/html/body/div[]/div/div[]/div/div/div/div/div[]/div/div[],12,541,247,244.1999969482422,284.0,8,1,16,0,0,0,0,0,0,0,False
353,/html/body/div[22]/div/div[3]/div/div/div/div/div[1]/div/div[2]/div[1],/html/body/div[]/div/div[]/div/div/div/div/div[]/div/div[]/div[],13,541,263,114.5,284.0,0,1,0,0,16,0,0,0,0,0,False
354,/html/body/div[22]/div/div[3]/div/div/div/div/div[1]/div/div[2]/div[2],/html/body/div[]/div/div[]/div/div/div/div/div[]/div/div[]/div[],13,541,378,113.6999969482422,284.0,6,1,34,0,0,0,0,0,0,0,False
355,/html/body/div[22]/div/div[3]/div/div/div/div/div[1]/div/div[3],/html/body/div[]/div/div[]/div/div/div/div/div[]/div/div[],12,541,491,99.39999389648438,284.0,3,1,60,0,0,0,0,0,0,0,False
356,/html/body/div[22]/div/div[3]/div/div/div/div/div[2],/html/body/div[]/div/div[]/div/div/div/div/div[],10,885,108,487.7000122070313,404.0,63,1,0,0,0,0,0,0,0,0,False
357,/html/body/div[22]/div/div[3]/div/div/div/div/div[2]/div,/html/body/div[]/div/div[]/div/div/div/div/div[]/div,11,885,108,487.7000122070313,404.0,62,1,60,60,32,60,0,0,0,0,False
358,/html/body/div[22]/div/div[3]/div/div/div/div/div[2]/div/div[2],/html/body/div[]/div/div[]/div/div/div/div/div[]/div/div[],12,945,198,232.09999084472656,284.0,53,1,16,0,0,0,0,0,0,0,False
359,/html/body/div[22]/div/div[3]/div/div/div/div/div[2]/div/div[2]/div[2],/html/body/div[]/div/div[]/div/div/div/div/div[]/div/div[]/div[],13,945,285,101.0,284.0,45,0,0,0,0,0,0,0,0,0,False
360,/html/body/div[22]/div/div[3]/div/div/div/div/div[2]/div/div[3],/html/body/div[]/div/div[]/div/div/div/div/div[]/div/div[],12,945,430,83.40000915527344,284.0,6,1,0,0,0,0,0,0,0,0,False
361,/html/body/div[23],/html/body/div[],3,0,0,686.0,1366.0,17,6,0,0,0,0,0,0,0,0,False
362,/html/body/div[23]/div[2],/html/body/div[]/div[],4,0,0,686.0,1366.0,0,2,0,0,0,0,0,0,0,0,False
363,/html/body/div[23]/div[3],/html/body/div[]/div[],4,0,0,686.0,1366.0,13,2,0,0,0,0,0,0,0,0,False
